store_id,uptime_last_hour(in minutes),uptime_last_day(in hours),uptime_last_week(in hours),downtime_last_hour(in minutes),downtime_last_day(in hours),downtime_last_week(in hours)
3672962183126915097,60,9,78,0,0,0
150719494401923102,60,11,69,0,0,18
6258383335920408607,60,7,44,0,0,9
7131208717092755489,0,1,14,60,12,76
617268570704091176,60,12,97,0,0,0
5772275248460011564,60,10,70,0,0,0
6137416360786663468,60,23,167,0,0,0
5203163034097391663,60,18,137,0,0,0
5829354015463544887,60,10,76,0,0,0
1026043486905735229,0,1,14,60,12,76
6576707951969245243,60,16,108,0,0,3
3006009013009553470,60,12,53,0,0,30
8440288822899677247,60,4,53,0,0,0
4164786324368398402,60,17,115,0,0,0
3345190510668585029,60,18,127,0,0,0
5836079672135620676,60,11,32,0,0,48
8315578618681858117,0,0,0,60,10,74
8726645090274973766,60,15,110,0,0,0
3773786417701623880,0,0,10,60,10,60
3032927137678530633,60,23,108,0,0,0
6587262797012932683,60,11,105,0,0,0
1117000796123240530,60,14,103,0,0,0
4007375721423476819,0,0,10,60,11,65
8178007183892912209,60,12,107,0,0,0
1940725575276828760,60,11,82,0,0,4
7385488550386145369,60,8,56,0,0,0
7910251431270258778,60,9,9,0,0,53
6909672237651171420,0,3,21,60,12,83
6700827192863201373,60,7,9,0,0,60
6376227098205984858,60,10,67,0,0,0
6885889376085579874,60,9,67,0,0,0
8103536464226981985,60,11,68,0,0,15
4179577157169125483,60,10,71,0,0,0
8580991403958769775,60,8,71,0,0,0
8037146160392968305,60,17,125,0,0,0
2159268672580524149,60,13,91,0,0,0
2375592467494180982,60,10,73,0,0,0
8468147030783170676,60,12,89,0,0,0
4294796976390641784,60,6,71,0,0,0
1803103253870975098,60,8,62,0,0,0
1481424082964158585,60,11,79,0,0,0
7822541727330867321,0,2,26,60,17,113
4844909797892429941,0,0,0,60,12,84
2558488701841643639,60,13,94,0,0,0
2727814058680719480,60,23,167,0,0,0
2577578327706966145,60,11,82,0,0,0
7572985311845718144,60,23,165,0,0,2
885102001589721222,60,23,165,0,0,2
5309771327588079748,60,23,167,0,0,0
2378828776344066188,60,23,143,0,0,24
5855218616812771478,60,6,45,0,0,0
1060707578719574169,60,9,92,0,0,0
4521472232575735964,60,11,89,0,0,0
517772949410519198,60,23,74,0,0,0
5666826500323186845,60,8,71,0,0,0
2973766607541934236,60,12,89,0,0,0
1100614298082810014,60,23,167,0,0,0
4592553563208423587,60,17,125,0,0,0
476662312967805097,0,0,27,60,9,35
8401159144859343018,60,6,60,0,0,0
3050709901572905133,0,0,15,60,15,90
7444716675586660524,60,6,63,0,0,0
4399031010188236974,60,11,80,0,0,0
8133305591326218415,60,17,124,0,0,0
1864162454179092663,60,9,69,0,0,0
8251997657888954549,60,10,73,0,0,0
1413044274870687929,60,23,167,0,0,0
3155975026942056635,60,11,75,0,0,14
3093705231015680190,60,23,167,0,0,0
6598075333747906753,60,8,59,0,0,0
7839197397924518082,60,13,91,0,0,0
4971975599908001988,60,9,53,0,0,9
1847165866796783822,60,17,111,0,0,19
5519546548733745356,0,4,25,60,13,90
8986636911105775821,60,13,88,0,0,0
2159054791564794064,0,0,12,60,12,75
8100536270203164879,60,7,74,0,0,0
829322583666301139,60,15,136,0,0,0
6225914796752050385,60,15,107,0,0,0
3396099702754121941,60,14,98,0,0,0
8428549895851284692,0,0,10,60,10,64
3662278688881318103,60,9,58,0,0,11
260465380976367836,60,3,75,0,0,0
2955578391578187997,60,6,84,0,0,0
1960891976176802017,60,13,91,0,0,0
5233454347759753445,60,23,167,0,0,0
3091451670396868844,0,10,24,60,13,143
1230271030719125752,60,23,77,0,0,0
3705229786086545658,60,7,70,0,0,0
1849316319001417979,60,12,90,0,0,0
7560294255219677434,60,23,48,0,0,96
6468596973381425406,60,10,83,0,0,0
404347378606512385,60,23,117,0,0,50
5627202688410786056,60,23,167,0,0,0
1474571651420035343,60,23,167,0,0,0
5481601781189253393,60,8,45,0,0,22
3457718633469384982,60,23,167,0,0,0
4532013449062979863,60,23,167,0,0,0
1657914466179881241,60,20,141,0,0,1
3585649224838781210,60,15,66,0,0,40
5963244290990414105,0,0,0,60,12,84
7867185941212567833,60,9,57,0,0,5
291150013994047777,60,23,167,0,0,0
3302025903868811555,60,7,90,0,0,0
8648927521389910305,60,10,85,0,0,0
6686121439004268836,60,6,60,0,0,33
3808691522792855844,60,13,103,0,0,8
3551223268508178731,60,8,83,0,0,0
5541693493768689964,60,18,126,0,0,1
2747280671840540979,60,23,167,0,0,0
1285068832352803127,60,11,83,0,0,0
5599393017623648566,60,13,91,0,0,0
2527043948473227576,60,23,166,0,0,0
1656851856536115514,60,8,92,0,0,0
2194711290243914044,60,21,57,0,0,73
6495617221667952956,60,10,76,0,0,0
5750671646927722816,60,23,167,0,0,0
3655650613250267458,60,9,63,0,0,0
5362899953422899521,60,16,112,0,0,0
5368456445678819655,60,23,167,0,0,0
6164497053337196872,60,13,97,0,0,0
6326366222216567119,60,10,12,0,0,62
2742922331345394000,60,12,101,0,0,0
4016759234917767506,60,16,124,0,0,0
7919799563790260571,60,9,68,0,0,0
8926338886802512220,60,17,122,0,0,0
5535800002059704669,60,11,82,0,0,0
6801672350951151970,0,0,11,60,8,63
1902522295899527525,0,0,10,60,10,69
1256671219198171494,60,14,77,0,0,12
6541808246079592805,60,13,71,0,0,25
8800535190156024163,60,16,118,0,0,0
8672482905256302952,60,11,77,0,0,0
7738559705422502250,60,11,80,0,0,0
1829113327666665840,60,7,67,0,0,0
633453379632208246,60,4,78,0,0,0
6484467892009081204,60,23,167,0,0,0
7182930638139234680,0,1,14,60,12,76
4899908252434864508,0,0,0,60,9,66
1536282942522530181,0,0,10,60,10,69
9107083553419565446,60,11,77,0,0,0
3658551642872715656,60,23,167,0,0,0
3823771288903784844,60,7,79,0,0,13
8415989057721047435,0,0,12,60,12,72
6950897736173197710,60,23,167,0,0,0
4988851416426650000,60,6,71,0,0,0
8659692992028645780,60,9,59,0,0,0
4554417921003788697,60,14,104,0,0,0
4345398005440420249,60,9,82,0,0,0
5009413255373461915,60,9,63,0,0,0
171819201025808799,60,15,116,0,0,0
8235697395119495581,60,14,108,0,0,0
6305833112798468513,60,6,39,0,0,14
6064776041114081701,60,10,73,0,0,0
7112029927194761648,60,18,132,0,0,0
7552954725190179256,60,10,83,0,0,0
4414044178293201342,0,0,11,60,10,68
6560121894052731327,60,23,64,0,0,31
2240093105897642438,60,5,71,0,0,0
5896480123171281359,60,10,70,0,0,0
4740534269615446483,0,0,10,60,10,60
5925368356285192660,60,10,88,0,0,0
455892546794002902,60,23,86,0,0,0
119532402360818144,60,12,84,0,0,0
6100384905173899743,60,12,84,0,0,0
7011132323267779050,60,9,63,0,0,0
6587063048059918827,60,23,167,0,0,0
4367281006041733615,60,13,91,0,0,0
223111248623147507,0,0,8,60,8,51
7832590722878413297,60,17,117,0,0,8
5852563806410480113,60,9,84,0,0,0
2319547549002308084,60,23,143,0,0,24
1881687535241894391,60,14,83,0,0,0
3513036980200479218,60,23,167,0,0,0
4090481524831590900,0,0,0,60,17,125
1385981449694583295,60,23,167,0,0,0
5907584646518708736,60,6,59,0,0,0
2223588102521133572,60,23,86,0,0,0
4043114406104046085,60,23,167,0,0,0
8524546709870877191,0,0,0,60,8,63
7988087393647335944,60,10,81,0,0,0
3389351050155956747,60,10,81,0,0,9
3487336891550439948,60,17,125,0,0,0
1862561595687377423,0,0,12,60,12,72
6707057414726326798,60,23,80,0,0,0
4053941272932293138,60,23,167,0,0,0
4681787339083061782,60,23,44,0,0,33
1996431885715511835,60,11,65,0,0,0
1966508353124309532,60,23,167,0,0,0
6123134674757720604,60,10,73,0,0,0
3762733993058343454,60,13,91,0,0,0
1873845875888232996,60,11,77,0,0,0
15594282037189158,60,4,44,0,0,0
2843922073605282342,60,9,17,0,0,45
8161771970916719140,60,11,87,0,0,1
5564328728704031270,60,13,25,0,0,65
7753932206671108647,60,14,108,0,0,0
1656745986206603821,0,2,7,60,11,97
1015214744820193842,60,13,94,0,0,0
3112098270997060146,60,14,89,0,0,0
3112713483451701812,60,17,119,0,0,0
5534221444308703797,60,17,125,0,0,0
1607729202353412665,60,17,109,0,0,16
117659288711469627,60,23,90,0,0,0
7588784486991764031,60,13,91,0,0,0
3358855866315381318,0,1,1,60,3,58
403228419451722311,60,12,87,0,0,0
3209220192950262349,60,8,74,0,0,0
723005028945435219,60,10,80,0,0,0
8100411688707758673,60,10,70,0,0,0
5487701746107193940,60,14,101,0,0,0
1582460796701317722,60,15,103,0,0,0
350773269257067104,60,11,147,0,0,0
6249167890280127074,60,11,75,0,0,0
1597056860089064037,60,13,72,0,0,0
3001693339384060516,60,10,50,0,0,19
1655838063357762151,0,7,7,60,16,59
8358614660746386022,60,7,73,0,0,0
6365445969687059049,60,13,91,0,0,0
4494799884374383212,60,8,35,0,0,27
462436365016668786,60,8,77,0,0,0
4819303266845858418,60,14,103,0,0,0
3867402244809431667,60,23,167,0,0,0
3669088117873875577,0,0,24,60,10,67
2164620397703010940,60,12,68,0,0,17
3928497663655320190,60,10,71,0,0,0
4583175632385350277,60,23,101,0,0,0
5287973448863488646,60,23,99,0,0,68
2669346356105288328,60,19,139,0,0,0
1392121899403745938,60,10,71,0,0,0
8685768227200604819,60,8,77,0,0,0
3502823169809521301,60,23,167,0,0,0
8537782465036163733,60,8,46,0,0,12
6346860309109709465,60,17,120,0,0,0
9120820641756682904,60,9,63,0,0,0
7089226158531123869,60,9,50,0,0,26
3061499441969371808,0,0,15,60,15,93
1187163845750987431,60,14,96,0,0,11
8858630212429552295,60,23,167,0,0,0
7883294653851441833,60,11,87,0,0,0
5330371833687349934,60,23,98,0,0,69
5045057438867233456,60,12,82,0,0,15
3908467584741382835,60,9,69,0,0,0
7268756666846583478,60,13,65,0,0,32
2916358158094015162,60,9,63,0,0,0
1600782661161589441,60,19,118,0,0,0
8597302817081006794,60,17,57,0,0,68
8530682066264693453,60,23,165,0,0,2
8026098285581802192,0,0,12,60,12,72
7018145059038960343,60,5,61,0,0,0
763392497407400668,60,23,97,0,0,0
2629184682400455388,0,0,12,60,12,72
14830874186554081,60,17,125,0,0,0
7860979717434645220,0,0,15,60,15,90
3163478477633067751,60,12,82,0,0,1
6651116329301285608,0,0,15,60,8,66
2222659961197665002,60,12,85,0,0,0
3325046510101830385,60,13,92,0,0,0
7716116137408994033,60,10,76,0,0,0
5180135129155115765,60,10,70,0,0,0
8624699996973144820,60,23,125,0,0,42
426390918794091260,60,3,107,0,0,0
9200856878199184121,0,0,11,60,11,69
3807881142261750526,60,13,92,0,0,0
7025508034998115071,60,23,67,0,0,0
956668268808968967,60,23,82,0,0,0
2486167443695475464,60,23,167,0,0,0
4841520953351871245,60,11,77,0,0,0
6904451936763091740,60,8,56,0,0,0
8567357056104766237,60,1,144,0,0,0
8762365430607158049,60,13,89,0,0,0
4880550439290510119,0,2,4,60,6,81
6817327931256412969,60,23,71,0,0,15
760265007007013675,60,12,84,0,0,0
3418271581625916205,60,14,77,0,0,12
3457349440526949167,60,8,58,0,0,15
1029401875370154802,60,23,49,0,0,0
5065763601269594929,60,7,91,0,0,0
675996890790796084,0,1,7,60,12,88
6357011602999941939,0,0,10,60,4,57
1451852806427843383,60,5,64,0,0,0
6556051341274028854,0,0,12,60,12,72
7478014457302391612,60,10,24,0,0,51
5597084868209253186,60,5,60,0,0,0
3539129497723935565,0,0,0,60,5,53
7116046242580699984,60,23,88,0,0,0
8407934146313821017,0,5,18,60,12,107
4099161306140613482,60,23,100,0,0,0
1324966921919667055,60,9,68,0,0,0
6245188236554378094,60,13,74,0,0,0
4555993960611126128,60,8,60,0,0,0
6702750715484150637,60,11,84,0,0,0
4517711786300316532,60,13,91,0,0,0
5629753151762504575,0,0,0,60,8,63
1499986363897846660,60,23,151,0,0,0
3970239743429385093,60,14,105,0,0,0
5116207495649368965,0,0,0,60,8,56
8236634095009962883,0,5,37,60,18,130
1876889384293276558,60,17,117,0,0,8
879401411014204303,60,23,167,0,0,0
61249558930922388,0,0,17,60,6,72
4890018019839777683,0,0,12,60,12,72
309735876414151577,60,10,88,0,0,0
1955253343388998556,60,9,84,0,0,0
1584227832228748191,60,23,167,0,0,0
7292389554145336221,60,3,47,0,0,14
210468821879069602,60,15,106,0,0,0
2234064993186978722,60,4,39,0,0,0
6091506400240409510,60,13,92,0,0,0
3716472169061358503,60,19,133,0,0,0
6605212453505276838,60,10,62,0,0,10
5724648593606384553,60,10,72,0,0,0
3394966524821445547,60,23,167,0,0,0
8976604089487432618,0,0,7,60,7,45
2797134052594719661,60,8,83,0,0,0
4901729686038846379,60,5,79,0,0,0
2441408053249350573,60,23,167,0,0,0
2401502577370045362,60,12,81,0,0,2
3719328422544055221,60,17,117,0,0,8
6006433073177336757,60,20,143,0,0,0
2518194778748263352,60,23,95,0,0,0
2822784526370905029,60,23,50,0,0,0
8810167961779411908,60,14,62,0,0,42
2712896568790981573,60,23,97,0,0,0
2223988864593664971,60,13,94,0,0,0
5699775637127338957,60,11,80,0,0,0
7305384795247942606,60,11,86,0,0,0
7893080836603321302,60,11,87,0,0,0
1202271886462753753,60,9,69,0,0,0
1581303026425371614,0,0,9,60,8,59
5995819626305166303,60,12,97,0,0,0
5708123000330918881,60,6,45,0,0,0
4816952706418514915,60,5,35,0,0,0
7856199728970963942,0,0,10,60,10,60
7093805188018084840,60,14,105,0,0,0
2819692520530320363,60,10,88,0,0,0
7859637696601922537,60,8,92,0,0,0
1275814811760401388,60,10,50,0,0,25
3743279723291384813,60,17,125,0,0,0
4633173834833828846,60,17,130,0,0,0
6704022928469466095,60,23,83,0,0,0
978903795086236656,0,0,5,60,6,85
3151957513212926962,60,8,56,0,0,0
2602758631128177651,60,23,167,0,0,0
3413038166758923254,60,12,89,0,0,0
7409811026710436853,60,23,167,0,0,0
8239181172658805751,60,23,88,0,0,0
4041381601238850553,60,11,77,0,0,0
6806926301134756859,60,23,86,0,0,0
2403370686883765246,60,23,163,0,0,4
722519138270813185,60,14,98,0,0,0
6308782379090025472,60,23,85,0,0,0
2155430267808979977,60,12,86,0,0,0
1993066625877875722,60,11,27,0,0,58
3139999521285577736,0,0,13,60,13,78
4764970394727226380,60,8,59,0,0,22
4928102158213913614,60,1,144,0,0,0
4605659229761313808,60,15,105,0,0,0
1342859910287268882,0,5,15,60,18,70
2755530136597699601,0,0,12,60,12,72
7108545006153997346,60,15,110,0,0,0
6827044226832571427,60,23,81,0,0,0
7911290077928954926,60,10,75,0,0,0
5751929265034271798,0,0,0,60,10,70
2647013408110156856,60,15,111,0,0,0
1660456745526991929,60,16,112,0,0,0
3433190788806941754,60,12,86,0,0,0
2247703802693065795,60,23,82,0,0,0
4527479914415922243,15,0,32,45,0,111
1855141443089112132,0,5,37,60,18,130
2998638671895927878,0,0,23,60,5,47
5559148982342884422,0,0,10,60,10,65
4870998304192306246,60,23,167,0,0,0
4951831036574342217,60,23,167,0,0,0
2596006077722827851,60,23,83,0,0,0
5350661017439280202,60,16,96,0,0,15
3907104624219954253,60,13,94,0,0,0
2235757724417334351,60,7,85,0,0,0
3328675572899585110,60,15,95,0,0,0
3499744142840274007,60,17,98,0,0,27
3172447663589071960,60,17,125,0,0,0
6430728117446122590,60,13,91,0,0,0
6091766661859974239,60,23,167,0,0,0
7129609780479695974,60,3,79,0,0,0
400616917847252076,60,19,108,0,0,21
2058189331038936173,60,8,67,0,0,0
7291301740826303595,60,21,153,0,0,0
3112963859409837163,60,9,43,0,0,22
3528488990514125938,60,23,84,0,0,0
4947206633794280564,60,11,91,0,0,0
1922254839371406455,60,12,84,0,0,0
5845362972204604534,60,11,77,0,0,0
464711645090421883,60,13,88,0,0,0
8955454393265331324,60,14,104,0,0,0
2040863368312364161,60,12,68,0,0,17
803697112489467013,60,9,50,0,0,26
6528136910022483077,60,11,84,0,0,0
5314836746680900743,60,10,48,0,0,24
1722626149238512782,60,8,47,0,0,0
5176185800499436684,60,9,50,0,0,0
4936533389974576274,60,23,167,0,0,0
5281630404354055315,0,0,12,60,12,72
2543702618684693657,60,17,130,0,0,0
3805765504593501337,60,23,144,0,0,0
4992351548491832472,60,23,167,0,0,0
1050423000865414301,60,14,105,0,0,0
2720596710247570595,0,0,12,60,12,72
4962791351847951525,60,13,96,0,0,0
5776867452864699560,60,9,87,0,0,0
812953288352668843,60,15,105,0,0,0
7946526070752779433,60,12,79,0,0,0
6363667696664616107,60,16,117,0,0,0
5906300372888624299,0,0,5,60,10,83
3470611313735900335,0,0,13,60,13,78
8053569732676492465,60,9,15,0,0,47
1866843925037358262,60,11,75,0,0,0
6587943620653882557,60,23,167,0,0,0
284602351764806848,60,17,130,0,0,0
3722598133381078210,60,13,97,0,0,0
6801222513249393858,60,9,105,0,0,0
6948197723148786882,60,23,99,0,0,0
8478659457975884995,60,23,167,0,0,0
1865300673614060744,60,11,88,0,0,0
2681100608050207944,60,11,87,0,0,0
6991361020939148489,60,23,86,0,0,0
6628195500074212555,60,17,115,0,0,10
6446327043621166284,60,17,117,0,0,8
7465178906537008332,60,8,61,0,0,4
1815601811276700879,0,0,7,60,7,65
3068127015204330700,0,0,11,60,9,65
1319163676875496665,60,6,42,0,0,0
4038314618594925786,0,3,23,60,12,80
922677094745545948,60,23,167,0,0,0
6626583690575420636,0,0,2,60,12,91
760552083015605473,60,14,98,0,0,0
1610740661808471268,0,0,9,60,8,59
2902617107805445350,60,17,130,0,0,0
3796548763605769448,60,23,162,0,0,5
8525451791024495847,60,19,139,0,0,0
8544584557877468391,60,15,118,0,0,0
3331239004895026419,60,14,94,0,0,0
3992846011836996870,60,23,85,0,0,0
1048044940732308745,0,0,10,60,10,60
108258734115101969,60,14,104,0,0,3
8085991105980308758,60,19,113,0,0,17
7470331207943527704,60,23,97,0,0,0
6366840516526120217,60,9,78,0,0,0
5483820175624871199,60,23,162,0,0,5
2093253001538706725,60,11,32,0,0,44
6453788564408180006,60,10,40,0,0,27
9153472472329657638,60,8,68,0,0,0
5856713553754135846,60,10,78,0,0,0
1659067365537848621,60,19,139,0,0,0
4573765502655175981,60,17,125,0,0,0
4341690153303153971,60,3,107,0,0,0
4697368551651056948,60,8,56,0,0,0
533257059819494716,0,10,24,60,13,143
6837508001132813627,60,6,62,0,0,0
2269214536377736513,60,23,167,0,0,0
8258804424046746943,60,10,75,0,0,0
3565693948019711300,60,17,119,0,0,0
1801034628435451207,0,10,10,60,13,58
3656434493650509126,60,16,112,0,0,0
7220431637137595716,60,13,97,0,0,0
1397463532938403151,0,10,10,60,13,72
5964788600058813775,60,17,39,0,0,86
7124899807841885520,60,18,127,0,0,0
4725037797571566935,0,4,4,60,8,86
7168727831920647512,60,11,110,0,0,0
7337410678622887261,60,6,48,0,0,0
6629680266606615902,0,0,12,60,12,72
1830224681860177250,60,8,67,0,0,0
5577722409796050275,60,23,165,0,0,1
2449249951080947053,0,2,26,60,17,113
4213900563086548333,60,10,72,0,0,0
3620205501319421296,60,23,144,0,0,0
2141385027021675889,0,0,0,60,9,63
1379459755140619639,60,12,85,0,0,0
2520987288224669052,0,1,8,60,12,88
359002772417355141,60,14,90,0,0,0
8932425638478224773,60,12,29,0,0,45
862017100400172427,60,7,66,0,0,0
3524765298636135820,60,23,74,0,0,0
438626569442631056,60,15,97,0,0,12
3846497499881872792,60,14,95,0,0,12
2275768121339256219,60,23,167,0,0,0
6590645628892061084,60,23,167,0,0,0
3186178442210385316,60,7,64,0,0,0
2761752602748165541,60,11,50,0,0,26
1904192676355612077,60,20,141,0,0,2
2960079129465396659,0,0,12,60,8,69
7832076012890332596,60,14,97,0,0,0
3920093715301998010,0,0,10,60,10,60
3261499711683468740,60,4,52,0,0,0
7491238105264364999,60,17,124,0,0,0
8657506400938761672,60,6,63,0,0,0
5123043777683922379,60,8,34,0,0,44
8236453004101688782,60,6,42,0,0,0
9094899234157960657,60,10,97,0,0,0
7310229837031644627,60,15,111,0,0,0
8024040556936961492,60,8,66,0,0,0
8496299046890675668,0,0,0,60,12,84
3439809036631514585,60,11,91,0,0,0
8005273041461452250,60,6,62,0,0,0
1817772119966326239,0,1,21,60,13,88
4625823367156964830,60,14,110,0,0,0
8455210725119532512,60,23,167,0,0,0
3328706894913969635,60,8,60,0,0,0
4881454844283362791,60,15,108,0,0,0
7321171879456218600,60,15,108,0,0,0
8303951544738520553,60,1,144,0,0,0
3120753499686608366,60,18,129,0,0,0
231622156909387251,60,4,44,0,0,0
8111449962370801136,60,9,59,0,0,3
2167878327391165940,60,23,158,0,0,9
2692810265197485558,60,16,160,0,0,0
712796944451411448,60,23,77,0,0,0
3267944307550559740,0,3,19,60,7,54
4856247451344084483,60,17,122,0,0,0
1301152589759749638,0,2,4,60,6,81
8102562817641586181,60,23,77,0,0,0
9062987350671531531,60,9,66,0,0,0
4788778416355679757,60,7,58,0,0,0
706207080014126607,60,8,59,0,0,22
8525520622258069007,60,13,91,0,0,0
129946501323005459,60,11,39,0,0,47
3004335085266214420,60,12,79,0,0,0
3063955310568742423,60,23,87,0,0,0
6060416514940771863,60,7,49,0,0,0
8647024396288007714,60,23,167,0,0,0
193219532417572392,0,2,8,60,10,97
7502320539430231593,60,10,48,0,0,24
6958552992876076586,0,0,0,60,10,73
6359694813858078265,60,6,64,0,0,0
8138228830840200761,60,11,76,0,0,0
2590702023683644989,60,12,46,0,0,37
3396911999144042050,60,8,71,0,0,0
5769219904942743105,60,23,162,0,0,5
3476228122418945609,60,14,89,0,0,0
6947218368966696520,60,12,85,0,0,0
152588649579355725,0,10,24,60,13,143
2026835525546319441,60,8,56,0,0,0
3895384754832318039,60,23,80,0,0,17
8897530854986554968,60,14,101,0,0,0
7214431665336720985,60,9,71,0,0,0
